Enable,Playlist Name,Channel Name,Group Title,TVG Id,TVG Name,Duration,Stream URL,TVG Logo,Metadata,Test Result,Error Message
1,15_IPTV_Org_IN.m3u,Star Gold HD (1080p),Movies,StarGold.in@HD,,-1,http://66.102.126.10:8000/play/a00f/index.m3u8,https://i.imgur.com/xC460sj.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Gold Romance (576p),Movies,StarGoldRomance.in@SD,,-1,http://66.102.126.10:8000/play/a00r/index.m3u8,https://i.imgur.com/gSWv9U3.png,[],OK,
1,00_Live_Streams.m3u,Star Gold Select HD,Movies,1113,,-1,http://202.70.146.135:8000/play/a068/index.m3u8,http://jiotv.catchup.cdn.jio.com/dare_images/images/Star_Gold_HD.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Gold Select HD (1080p),Movies,StarGoldSelect.in@HD,,-1,http://149.71.34.166:8000/play/a01d/index.m3u8,https://i.imgur.com/U7eiuqv.png,[],FAILED,"Cannot connect to host 149.71.34.166:8000 ssl:False [Connect call failed ('149.71.34.166', 8000)]"
1,11_FAST_IPTV_Z.m3u,Star Gold Selected,Indian Hindi,ts164,,-1,http://66.102.126.10:8000/play/a01s/index.m3u8,https://i.postimg.cc/bYKYDTmy/20240823_023330.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Gold Thrills (576p),Movies,StarGoldThrills.in@SD,,-1,http://103.253.18.58:8000/play/a00o,https://i.imgur.com/azqtpYh.png,"['#EXTVLCOPT:http-referrer=https://www.hotstar.com/', '#EXTVLCOPT:http-user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36']",FAILED,HTTP Error: 403 Forbidden
1,00_Live_Streams.m3u,Star Jalsha,Indian Bangla,317,,-1,https://anet.keralive.workers.dev/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/starjalsha_live_https/index.m3u8,https://i.imgur.com/IlufzR5.png,"['#EXTVLCOPT:http-referrer=https://bhoomtv.me', '#EXTVLCOPT:http-origin=https://bhoomtv.me', '#EXTVLCOPT:http-user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36', '#KODIPROP:inputstream=inputstream.adaptive', '#KODIPROP:inputstream.adaptive.manifest_headers=Referer=https://bhoomtv.me&Origin=https://bhoomtv.me&User-Agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36', '#KODIPROP:mimetype=application/dash+xml']",OK,
1,13_SM_Combined.m3u,Star Jalsha,Sm All TV,317,,-1,http://103.151.61.12/Star_Jalsha/tracks-v1a1/mono.m3u8,https://upload.wikimedia.org/wikipedia/commons/e/ef/Star_Jalsha_logo_2023.png?20230625063343,[],FAILED,Connection timeout to host http://103.151.61.12/Star_Jalsha/tracks-v1a1/mono.m3u8
1,14_IPTV_Org_BD.m3u,Star Jalsha (576p) [geo Blocked],Entertainment,StarJalsha.in@SD,,-1,http://cdn98.com/play/live.php?mac=00:1A:79:99:54:11&stream=225805&extension=ts&play_token=o1cczsG9wV,https://i.imgur.com/IlufzR5.png,[],FAILED,HTTP Error: 458 
1,15_IPTV_Org_IN.m3u,Star Jalsha (576p) [geo Blocked],Entertainment,StarJalsha.in@SD,,-1,http://cdn98.com/play/live.php?mac=00:1A:79:99:54:11&stream=225805&extension=ts&play_token=o1cczsG9wV,https://i.imgur.com/IlufzR5.png,[],FAILED,HTTP Error: 458 
1,00_Live_Streams.m3u,Star Jalsha HD,Sm All TV,317,,-1,http://103.182.170.32:8888/play/a046,https://static.wikia.nocookie.net/logopedia/images/a/ac/Star_Jalsha_HD_2019_Chalo_Paltai.png,[],FAILED,"Cannot connect to host 103.182.170.32:8888 ssl:False [Connect call failed ('103.182.170.32', 8888)]"
1,00_Live_Streams.m3u,Star Jalsha HD,Indian Bangla,317,,-1,http://mag.king-4k.cc:80/C1645263A1D245C/1sFTVBSVCP/108868,https://static.wikia.nocookie.net/logopedia/images/a/ac/Star_Jalsha_HD_2019_Chalo_Paltai.png,[],FAILED,HTTP Error: 401 Unauthorized
1,00_Live_Streams.m3u,Star Jalsha HD,Indian Bangla,317,,-1,http://mag.king-4k.cc:80/C1645263A1D245C/1sFTVBSVCP/63525,https://static.wikia.nocookie.net/logopedia/images/a/ac/Star_Jalsha_HD_2019_Chalo_Paltai.png,[],FAILED,HTTP Error: 401 Unauthorized
1,11_FAST_IPTV_Z.m3u,Star Jalsha HD,Indian Bangla,317,,-1,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starjalsha.smil/chunklist_b1928000.m3u8,https://i.postimg.cc/0ykfppN3/20240822-231405.png,[],OK,
1,12_Sydul104_My.m3u,Star Jalsha HD,Indian Bangla,317,,-1,https://yupptvcatchupire.yuppcdn.net/preview/starjalsha/1800.m3u8,https://static.wikia.nocookie.net/logopedia/images/3/3c/Star_Jalsha_HD.png/revision/latest/scale-to-width-down/250?cb=20180908084350,"['#http://tv.cloudcdn.me/live.ts?channelId=116&uid=8164&deviceMac=00:1A:79:17:D4:A1', '#http://45.127.56.3:6699/live/Corpus-POL1/SRV4/3/STAR-JALSHA/live.mpd']",OK,
1,13_SM_Combined.m3u,Star Jalsha HD,Sm All TV,317,,-1,http://cdn98.com/play/live.php?mac=00%3A1A%3A79%3A99%3A54%3A11&stream=225805&extension=ts&play_token=o1cczsG9wV,https://i.postimg.cc/0ykfppN3/20240822-231405.png,[],FAILED,HTTP Error: 458 
1,13_SM_Combined.m3u,Star Jalsha HD,Sm All TV,317,,-1,https://s3.itcnbd.live/server-4/stream/aHR0cDovLzE3Mi4xOS4xNy4yMzA6ODA5MC9obHMvU3RhckphbHNoYUhELm0zdTg.m3u8,https://static.wikia.nocookie.net/logopedia/images/3/3c/Star_Jalsha_HD.png,"['#http://103.191.99.248:5550/302/index.m3u8', '#https://raw.githubusercontent.com/IPTVFlixBD/OopsTv/refs/heads/main/bn-ch-1/155770.m3u8']",FAILED,HTTP Error: 403 Forbidden
1,14_IPTV_Org_BD.m3u,Star Jalsha HD (720p),Entertainment,StarJalsha.in@HD,,-1,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starjalsha.smil/chunklist_b1928000.m3u8,https://i.imgur.com/IlufzR5.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Jalsha HD (720p),Entertainment,StarJalsha.in@HD,,-1,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starjalsha.smil/chunklist_b1928000.m3u8,https://i.imgur.com/IlufzR5.png,[],OK,
1,12_Sydul104_My.m3u,Star Jalsha SD,Indian Bangla,317,,-1,http://premiumtvs.space/live/1Aoen7elp5/IgMJ60tmAa/8540.ts,https://static.wikia.nocookie.net/logopedia/images/3/3c/Star_Jalsha_HD.png/revision/latest/scale-to-width-down/250?cb=20180908084350,[],OK,
1,15_IPTV_Org_IN.m3u,Star Maa HD (720p),Entertainment,StarMaa.in@HD,,-1,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:starmaa1.smil/chunklist_b2628000.m3u8,https://i.imgur.com/5c9PVS0.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Maa Movies HD (720p),Movies,StarMaaMovies.in@HD,,-1,https://da86m1sqpm3o0.cloudfront.net/28072023/smil:maamovies.smil/chunklist_b2628000.m3u8,https://dtil.tmsimg.com/assets/s143826_ld_h15_aa.png?lock=720x540,[],OK,
1,13_SM_Combined.m3u,Star Movies,Sm All TV,1104,,-1,http://66.102.126.10:8000/play/a021/index.m3u8,https://i.postimg.cc/yNvkbdL4/1000114150.png,[],OK,
1,00_Live_Streams.m3u,Star Movies HD,Movies,1104,,-1,http://202.70.146.135:8000/play/a06r/index.m3u8,https://i.postimg.cc/yNvkbdL4/1000114150.png,[],OK,
1,12_Sydul104_My.m3u,Star Movies HD,English Movie,1104,,-1,https://d20xuwbyc4yoag.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/DistroTV-MuxIP-CINDIE/387.m3u8,https://i.ibb.co/Ns62bY2/2021-04-22-10-24-01.png,[],FAILED,Cannot connect to host d20xuwbyc4yoag.cloudfront.net:443 ssl:False [No address associated with hostname]
1,13_SM_Combined.m3u,Star Movies HD,Sm All TV,1104,,-1,http://rgkkw.live/live/1Aoen7elp5/IgMJ60tmAa/98842.ts,https://i.ibb.co/Ns62bY2/2021-04-22-10-24-01.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Movies HD (1080p),Movies,StarMovies.in@HD,,-1,http://66.102.126.10:8000/play/a021/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_STAR_MOVIES/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Star Movies Select HD (1080p),Movies,StarMoviesSelect.in@HD,,-1,http://66.102.126.10:8000/play/a020/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_STAR_MOVIES_SELECT_HD/images/LOGO_HD/image.png,[],OK,
1,13_SM_Combined.m3u,Star Plus,Sm All TV,1132,,-1,http://202.70.146.135:8000/play/a009/index.m3u8,https://i.postimg.cc/8k3QXzvt/20240823_022853.png,[],OK,
1,00_Live_Streams.m3u,Star Plus HD,Entertainment,1132,,-1,http://202.70.146.135:8000/play/a009/index.m3u8,https://i.postimg.cc/8k3QXzvt/20240823_022853.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Star Plus HD,Indian Hindi,1132,,-1,http://202.70.146.135:8000/play/a009/index.m3u8,https://i.postimg.cc/8k3QXzvt/20240823_022853.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Star Sports Sl 1,Sports,,,-1,https://flussonic.defineatoz.com/starsportsselect1/tracks-v1/mono.m3u8,https://i.postimg.cc/ZnzgZCLS/20240823_024321.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Star Sports Sl 2,Sports,,,-1,https://flussonic.defineatoz.com/starsportsselect2sw/tracks-v1a1/mono.m3u8,https://i.postimg.cc/rmczbb8g/20240825_060019.png,[],OK,
1,00_Live_Streams.m3u,Star Utsab,Entertainment,,,-1,http://103.175.73.12:8080/live/9/9_0.m3u8,https://static.wikia.nocookie.net/logopedia/images/6/65/Star_utsav.png,[],FAILED,"Cannot connect to host 103.175.73.12:8080 ssl:False [Connect call failed ('103.175.73.12', 8080)]"
1,15_IPTV_Org_IN.m3u,Star Utsav Movies (576p),Movies,StarUtsavMovies.in@SD,,-1,http://149.71.34.166:8000/play/a059/index.m3u8,https://i.imgur.com/k5QHfH2.png,[],FAILED,"Cannot connect to host 149.71.34.166:8000 ssl:False [Connect call failed ('149.71.34.166', 8000)]"
1,00_Live_Streams.m3u,Star Utsob Movies,Movies,,,-1,http://103.175.73.12:8080/live/42/42_0.m3u8,https://www.pngkey.com/png/full/107-1070615_star-utsav-movies-star-utsav-movies-logo-png.png,[],FAILED,Connection timeout to host http://103.175.73.12:8080/live/42/42_0.m3u8
1,13_SM_Combined.m3u,StarPlus HD,Sm All TV,,,-1,http://202.70.146.135:8000/play/a009/index.m3u8,https://jiotv.catchup.cdn.jio.com/dare_images/images/Star_Plus_HD.png,[],OK,
1,15_IPTV_Org_IN.m3u,StarPlus HD (1080i),Entertainment,StarPlus.in@HD,,-1,http://202.70.146.135:8000/play/a009/index.m3u8,https://i.imgur.com/xWxNy3L.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Sun Bangla,Indian Bangla,1669,,-1,https://livestream7.sunnxt.com/bf76ee92dd01473bb2eb57d137294484/SunBanglaB_IN_index.mpd,https://i.postimg.cc/y88mJsQC/20240823_020415.png,"['#KODIPROP:inputstream.adaptive.license_type=clearkey', '#KODIPROP:inputstream.adaptive.license_key=01f7b9f7bf7e425f86d6dfd478390e3f:5fde68100a7856d055038236ffc7c84a']",OK,
1,12_Sydul104_My.m3u,Sun Bangla,Indian Bangla,1669,,-1,http://27.124.71.27/Sun_Bangla/index.m3u8,https://otapp.store/uploads/tv_image/sm/sun-bangla.png,[],OK,
1,13_SM_Combined.m3u,Sun Bangla,Sm All TV,1669,,-1,http://27.124.71.27/Sun_Bangla/index.m3u8,https://i.postimg.cc/y88mJsQC/20240823_020415.png,[],OK,
1,13_SM_Combined.m3u,Sun Bangla,Sm All TV,1669,,-1,http://103.159.180.34:5001/live/1669.m3u8,https://raw.githubusercontent.com/subirkumarpaul/Logo/main/Sun%20Bangla.png,[],OK,
1,15_IPTV_Org_IN.m3u,Super Hungama (576p),Animation,SuperHungama.in@SD,,-1,http://103.185.24.134:3001/SUPER-HUNGAMA/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_SUPER_HUNGAMA/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Swaraj Express Smbc (576p),News,SwarajExpressSMBC.in@SD,,-1,https://mumt04.tangotv.in/m18aqlK4SWARAJEXPRESS/index.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/SMBC_TV.png,[],OK,
1,13_SM_Combined.m3u,T Sport,Sm All TV,,,-1,http://103.185.24.134:3001/TSportsHD/index.m3u8,,[],OK,
1,13_SM_Combined.m3u,T Sports,Sm All TV,,,-1,https://mycoffeetime.net/play/tSDRdsaoGGQ2qYgRPDEe9q-qMIzoahbJArH3W3vOiEaB97nXMpWmLb0Ts759Tjsp/m3u8,https://static.wikia.nocookie.net/etv-gspn-bangla/images/6/6e/T_Sports_HD_logo_2021.png,[],OK,
1,14_IPTV_Org_BD.m3u,T Sports (1080p),Sports,TSports.bd@SD,,-1,https://tvsen5.aynaott.com/TnMn5kZz8aLm/index.m3u8,https://i.imgur.com/2JzlorD.png,[],OK,
1,12_Sydul104_My.m3u,T Sports [1],Sports,,,-1,http://103.165.93.31:8095/tsports/tracks-v1a1a2/mono.m3u8,https://upload.wikimedia.org/wikipedia/en/1/11/T_Sports_logo.png,"['#http://198.195.239.50:8095/tsports/tracks-v1a1/mono.m3u8', '#http://114.130.57.233:8080/T-Sports/tracks-v1a1/mono.m3u8?token=SkQuhAXZxgBan1']",FAILED,HTTP Error: 404 Not Found
1,12_Sydul104_My.m3u,T Sports [2],Sports,,,-1,https://tvsen5.aynaott.com/TnMn5kZz8aLm/tracks-v1a1/mono.ts.m3u8,https://upload.wikimedia.org/wikipedia/en/1/11/T_Sports_logo.png,[],OK,
1,11_FAST_IPTV_Z.m3u,T Sports HD,Sports,,,-1,https://tvsen5.aynaott.com/TnMn5kZz8aLm/index.m3u8,https://i.postimg.cc/Qx3GZn6T/20240823_024117.png,[],OK,
1,13_SM_Combined.m3u,T Sports HD,Sm All TV,,,-1,http://103.158.133.53:8080/viralclub/index.m3u8,https://raw.githubusercontent.com/NmAlifKhan/Channel-Icon/tv/T-Sports.png,[],FAILED,HTTP Error: 404 Not Found
1,13_SM_Combined.m3u,Ten Cricket,Sm All TV,,,-1,https://stream.ottplus.bd/live/ten_cricket_hd_abr/live/ten_cricket_hd_720/chunks.m3u8,"https://assets-prod.services.toffeelive.com/f_png,w_300,q_85/ra2x_pQBrjBfS2_RWG9l/posters/795170c2-ec78-457e-9fa0-54a23d23361c.webp",[],OK,
1,15_IPTV_Org_IN.m3u,The Jungle Book (1080p),Kids,TheJungleBook.in@SD,,-1,https://cc-4bhi5osabejc9.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-4bhi5osabejc9/junglebook.m3u8,https://pash.ink/storage/uploads/JungleBook_Logo.png,[],OK,
1,15_IPTV_Org_IN.m3u,The Movie Club (1080p),Movies,TheMovieClub.in@HD,,-1,https://sis-global.prod.samsungtv.plus/v1/tvpprd/sc-mp2ar4ca425xo.m3u8,https://tvpnlogopus.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/IN38000072R_20260325T012318SQUARE.png,[],OK,
1,15_IPTV_Org_IN.m3u,The Movie Club +2 (1080p),Movies,TheMovieClub.in@Plus2,,-1,https://d3gnyty2vddhsg.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/pb-ytipwjqub3kf8/TMC2_IN.m3u8?ads.ads_cdn=cf&ads.cdn=cf,https://tvpnlogopus.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/IN40000100Y_20260204T004058SQUARE.png,[],OK,
1,15_IPTV_Org_IN.m3u,Times Now Navbharat HD (1080p),News,TimesNowNavbharat.in@HD,,-1,https://yupprestreamliveus.akamaized.net/v1/vglive-sk-717514/main.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TIMES_NOW_NAVBHARAT_HD/images/LOGO_HD/image.png,[],OK,
1,00_Live_Streams.m3u,TLC,Toffee,TLC.in,,-1,https://d1g8wgjurz8via.cloudfront.net/bpk-tv/Tlc2/default/manifest.mpd,https://imagesdishtvd2h.whatsonindia.com/dasimages/channel/landscape/360x270/FOvFsIgt.png,[],OK,
1,13_SM_Combined.m3u,TLC,Sm All TV,TLC.in,,-1,http://rgkkw.live:80/live/1Aoen7elp5/IgMJ60tmAa/36.ts,https://assets-prod.services.toffeelive.com/7C6j-JQBv9knK3AHVzUA/posters/e8f84105-5efe-4e91-a0d4-18a0849cf2f2.webp,[],OK,
1,13_SM_Combined.m3u,TLC,Toffee,TLC.in,TLC,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/tlc_sd/playlist.m3u8,https://assets-prod.services.toffeelive.com/7C6j-JQBv9knK3AHVzUA/posters/e8f84105-5efe-4e91-a0d4-18a0849cf2f2.webp,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739246:KeyName%3Dprod_linear:Signature%3DBoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739246:KeyName=prod_linear:Signature=BoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,13_SM_Combined.m3u,TLC HD,Toffee,TLC.in,TLC HD,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/tlc_hd/playlist.m3u8,https://assets-prod.services.toffeelive.com/7S6j-JQBv9knK3AHbzXC/posters/0973097c-bc5c-4b28-aaca-f04d6f6cb5e2.webp,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739246:KeyName%3Dprod_linear:Signature%3DBoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739246:KeyName=prod_linear:Signature=BoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,13_SM_Combined.m3u,Toffee Movies,Toffee,,Toffee Movies,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/toffee_movie/playlist.m3u8,https://assets-prod.services.toffeelive.com/b60Ss5UBrjBfS2_RJPb8/posters/c68ede73-0be0-41b7-9130-9628a16f2feb.png,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739246:KeyName%3Dprod_linear:Signature%3DBoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739246:KeyName=prod_linear:Signature=BoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,13_SM_Combined.m3u,Toffee TV,Toffee,,Toffee TV,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/toffee_drama/playlist.m3u8,https://assets-prod.services.toffeelive.com/DNMXs5UBm1RY_In7IJ72/posters/737b5c6e-8435-4cd8-81de-16a499fa6f4e.png,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739246:KeyName%3Dprod_linear:Signature%3DBoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739246:KeyName=prod_linear:Signature=BoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,13_SM_Combined.m3u,Tom & Jary,Cartoon,,,-1,https://live20.bozztv.com/giatvplayout7/giatv-208314/tracks-v1a1/mono.ts.m3u8,https://image.tmdb.org/t/p/w500/pApniCXhegDnhxQda7RcpG8gFP0.jpg,[],OK,
1,11_FAST_IPTV_Z.m3u,Tom & Jerry TV,Kids,,,-1,https://live20.bozztv.com/giatvplayout7/giatv-208314/tracks-v1a1/mono.ts.m3u8,https://image.tmdb.org/t/p/w500/pApniCXhegDnhxQda7RcpG8gFP0.jpg,[],OK,
1,13_SM_Combined.m3u,Tom & Jerry TV,Sm All TV,,,-1,https://live20.bozztv.com/giatvplayout7/giatv-208314/tracks-v1a1/mono.ts.m3u8,https://gia.tv/streams/pptv/208314.jpg,[],OK,
1,12_Sydul104_My.m3u,Tonz Kids,Kids,,,-1,https://cc-hcf2o1ghsvvdu.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-hcf2o1ghsvvdu/OTM/OTM_HoorayKids-SCTE_SAMSUNG/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/9/93/Nick-logo.png,[],OK,
1,12_Sydul104_My.m3u,Travel XP,Documentary,,,-1,https://travelxp-travelxp-1-eu.rakuten.wurl.tv/playlist.m3u8,https://photos.prnewswire.com/prnfull/20150515/10122924,['#http://11plus.live/live/travelxp/index.m3u8'],OK,
1,13_SM_Combined.m3u,Travel XP Bangla,Sm All TV,,,-1,http://premiumtvs.space/live/YqXTywueEV/damp2purchase/20622.ts,https://i.postimg.cc/Zn6Gyrqn/20240823-024051.png,[],OK,
1,13_SM_Combined.m3u,Travel XP English,Sm All TV,,,-1,https://travelxp-travelxp-1-eu.rakuten.wurl.tv/playlist.m3u8,https://i.postimg.cc/Zn6Gyrqn/20240823-024051.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Travel XP HD,Documentory,,,-1,http://103.159.180.34:5001/live/562.m3u8,https://i.postimg.cc/Zn6Gyrqn/20240823-024051.png,[],OK,
1,15_IPTV_Org_IN.m3u,Travelxp 4K Hdr (2160p) [geo Blocked],Travel,Travelxp.in@4KHDR,,-1,https://deltatesttatasky.akamaized.net/out/i/968284.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TRAVELXP/images/LOGO_HD/image.png,[],FAILED,HTTP Error: 403 Forbidden
1,00_Live_Streams.m3u,Travelxp HD,Travel,164,,-1,http://103.159.180.34:5001/live/164.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TRAVELXP/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Travelxp HD (1080p),Travel,Travelxp.in@HD,,-1,http://stream.mcquack.net/451/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TRAVELXP/images/LOGO_HD/image.png,[],OK,
1,00_Live_Streams.m3u,Travelxp HD Hindi,Travel,562,,-1,http://103.159.180.34:5001/live/562.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TRAVELXP/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Travelxp Tamil (576p),Travel,TravelxpTamil.in@SD,,-1,http://103.72.101.252:8080/live/814.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/Travel_XP_Tamil.png,[],FAILED,Connection timeout to host http://103.72.101.252:8080/live/814.m3u8
